id xcentroid ycentroid sharpness roundness1 roundness2 npix sky peak flux mag
1 334.5659 0.35108548 0.36783904 0.47563535 -0.28110473 25 0 225.21973 1.1709819 -0.17137547
2 505.25023 4.4957757 0.65962702 -0.14666808 -0.29425954 25 0 353.02208 1.2977526 -0.28297974
3 322.03324 8.0987474 0.76672362 -0.35682039 -0.62470788 25 0 339.57947 1.1182675 -0.12136423
4 294.39676 10.626925 0.63708976 -0.28164603 -0.38735846 25 0 672.43268 2.4039634 -0.95231964
5 303.5445 12.963347 0.58663051 0.1266576 -0.26767154 25 0 331.26662 1.4245554 -0.38419838
6 425.94099 13.975279 0.65739294 0.31446901 -0.38391322 25 0 559.19106 2.0793058 -0.79479591
7 106.41061 17.787451 0.57957277 -0.54777414 -0.3279635 25 0 466.12678 1.8984297 -0.69598632
8 332.00137 19.266263 0.62892545 -0.088557479 -0.26580706 25 0 768.16507 2.7438358 -1.0958953
9 21.462064 19.778072 0.65934382 0.054667412 -0.37921418 25 0 13314.705 43.648217 -4.0999163
10 405.30612 22.308831 0.63810164 0.55979382 -0.10017645 25 0 694.14755 2.4894868 -0.99027456
11 464.44272 22.339263 0.65629307 0.31946818 -0.2525197 25 0 24866.632 81.345933 -4.7758396
12 422.47666 24.058468 0.72729203 -0.32497621 -0.12882399 25 0 333.2344 1.2509014 -0.24305774
13 209.8686 37.229828 0.43194344 -0.10237522 -0.041019994 25 0 211.0887 1.0175666 -0.018907068
14 351.22009 40.712483 0.72332968 0.003723411 -0.21456431 25 0 562.81175 1.7375244 -0.59982728
15 450.57425 41.093496 0.55632145 -0.15332799 -0.38515999 25 0 324.52171 1.4221144 -0.38233634
16 123.90549 43.345307 0.47801426 -0.1219524 -0.049909949 25 0 340.36409 1.2968558 -0.28222923
17 110.52136 47.504863 0.4192743 -0.41557906 -0.35215143 25 0 346.56334 1.5156642 -0.45150747
18 183.52872 48.56178 0.63991389 -0.78272368 -0.30738506 25 0 972.51558 3.1825149 -1.2569261
19 203.04273 49.473445 0.53759975 0.016472831 -0.13727074 25 0 1891.6789 6.8599619 -2.0908043
20 343.61461 50.609758 0.61891381 0.68997849 -0.34432792 25 0 419.90169 1.6058879 -0.51428806
21 63.484849 51.708068 0.75707932 -0.47599504 -0.24870901 25 0 471.67965 1.4512134 -0.40432817
22 246.82209 51.927379 0.51514465 0.11558889 -0.26679326 25 0 253.49333 1.1324297 -0.13502813
23 321.72821 51.450876 0.41113138 0.25343879 -0.34401245 25 0 58351.116 213.8156 -5.8250984
24 108.43515 53.617495 0.59424517 -0.58044747 -0.32152366 25 0 4204.5128 14.197099 -2.880499
25 397.14291 55.082781 0.6585649 -0.06762731 -0.2554575 25 0 1119.236 3.9010659 -1.4779582
26 243.71362 60.867794 0.48376736 0.035556783 -0.13812684 25 0 246.73896 1.1533397 -0.15489311
27 49.627107 60.848096 0.54022676 -0.32294423 -0.44272276 25 0 218.66062 1.0711071 -0.074582213
28 467.35861 61.111184 0.5665793 -0.22674007 -0.50547985 25 0 723.04345 2.7365046 -1.0929905
29 291.27674 62.016969 0.56145054 -0.20540097 -0.41369278 25 0 1369.9182 5.1686467 -1.7834421
30 139.39128 66.721607 0.60223244 -0.023364174 -0.35621259 25 0 361.15607 1.4067762 -0.37056255
31 440.22089 68.757594 0.67919144 -0.13587775 -0.30227071 25 0 1551.9717 5.2052627 -1.7911066
32 498.58558 71.065307 0.65861196 -0.15519935 -0.31216182 25 0 3408.3166 11.387284 -2.6410504
33 51.447428 74.305733 0.4568776 -0.53277602 -0.28221377 25 0 314.90692 1.384699 -0.35338846
34 28.414061 74.677854 0.62943222 -0.33193437 -0.23771737 25 0 525.54607 1.8711263 -0.68025777
35 109.06072 76.519671 0.57026625 -0.037062636 -0.31143056 25 0 341.30012 1.2908156 -0.27716051
36 429.87766 75.549564 0.56383215 0.09775083 -0.17376513 25 0 1379.4728 5.1785157 -1.7855132
37 468.72231 76.402699 0.48573949 -0.13282266 -0.37181448 25 0 294.11449 1.3560302 -0.33067337
38 415.19999 77.227881 0.57332924 0.11085264 -0.18942187 25 0 496.41969 1.9488984 -0.72447297
39 52.794516 79.506646 0.53240496 0.091138902 -0.15182217 25 0 1219.9482 4.476778 -1.6274139
40 465.58333 84.220124 0.60185286 -0.16769225 -0.25719597 25 0 920.26663 3.3550035 -1.3142325
41 347.51058 88.250957 0.57541597 -0.41686364 -0.38694692 25 0 2781.7266 9.8421487 -2.4827248
42 116.74024 91.254641 0.49974909 0.17505171 0.050720141 25 0 341.50772 1.3920244 -0.35911714
43 89.115262 94.968797 0.60200228 -0.033906918 -0.40950329 25 0 592.4818 2.0788109 -0.79453745
44 487.9688 95.140544 0.6585094 -0.02598242 -0.22302426 25 0 23106.202 78.070168 -4.7312128
45 152.00712 101.84202 0.52370057 -0.36065892 -0.56457507 25 0 494.62651 2.0407005 -0.77444817
46 280.53315 102.57278 0.49181228 0.28731789 -0.4404821 25 0 841.90931 3.072095 -1.2185866
47 284.54088 104.27767 0.57314598 -0.66981721 -0.43917092 25 0 1204.2196 4.2918934 -1.5816223
48 182.81538 105.29547 0.55182649 -0.18740129 -0.2819502 25 0 1402.7425 4.9758975 -1.7421786
49 50.593356 109.51402 0.53552881 -0.60515953 -0.27044225 25 0 3062.5962 10.714738 -2.5749539
50 112.49088 109.13125 0.89273508 0.019143918 -0.32137814 25 0 448.15733 1.1917407 -0.19045441
51 448.48345 109.11885 0.51207254 -0.21659846 -0.51363574 25 0 299.41675 1.3986973 -0.36430936
52 506.04142 111.63574 0.59680844 -0.020301492 -0.12897004 25 0 2008.1876 7.1540581 -2.1363812
53 486.25763 115.15625 0.67218527 0.07311901 -0.18760221 25 0 2218.9758 7.5179698 -2.1902514
54 329.18399 120.71656 0.56459742 -0.10679748 -0.18114532 25 0 479.08361 1.8424158 -0.66346914
55 215.91893 122.52753 0.50322306 0.080616962 -0.2113256 25 0 12459.145 46.112414 -4.1595446
56 233.31116 122.61472 0.71866488 -0.27230232 -0.22645763 25 0 1000.3965 2.929109 -1.1668388
57 243.4093 124.01897 0.64658147 -0.11215938 -0.42072415 25 0 1759.1533 5.8518772 -1.918238
58 300.05095 123.77352 0.55277798 -0.056955096 -0.34268396 25 0 999.15325 3.6908558 -1.4178177
59 445.23871 125.44321 0.65751266 -0.044060271 0.01793 25 0 367.52213 1.2847453 -0.27204259
60 94.884023 126.08038 0.52759626 -0.49741001 -0.45020238 25 0 411.49449 1.5508283 -0.4764093
61 195.46124 125.91051 0.66348843 -0.30581164 -0.53663322 25 0 477.79402 1.4965584 -0.4377342
62 489.27612 125.84731 0.54862094 -0.60135115 -0.30683716 25 0 276.54528 1.2220716 -0.21774166
63 47.771528 127.53602 0.41442088 -0.84715852 -0.37334432 25 0 294.14454 1.3188583 -0.30049532
64 147.35711 129.18038 0.57624093 -0.085935288 -0.4006397 25 0 1821.9248 6.4980987 -2.0319658
65 475.27083 129.66096 0.54455371 -0.048648501 0.081752633 25 0 308.39144 1.3766935 -0.34709317
66 171.27149 134.65319 0.56586257 -0.23615636 -0.38160133 25 0 1461.4376 5.1001597 -1.7689594
67 2.615491 136.11758 0.68187795 -0.37138375 -0.31473136 25 0 1185.2893 3.8785578 -1.4716757
68 248.68276 137.99984 0.53605974 -0.11116252 -0.53839377 25 0 391.3936 1.3306032 -0.31012138
69 391.16888 146.15756 0.62193991 -0.065095201 -0.31219588 25 0 11636.549 39.725913 -3.9976847
70 10.042521 152.49917 0.55690776 0.0084245422 0.033012404 25 0 578.64486 2.1770041 -0.84464813
71 293.97671 151.76833 0.54541325 -0.1131554 -0.28578539 25 0 2595.4564 9.6172094 -2.4576227
72 479.35783 158.1154 0.67704489 0.0044670419 -0.25820155 25 0 8237.2844 27.236567 -3.5878809
73 92.702194 165.96753 0.69573966 -0.77788439 -0.59077519 25 0 405.72971 1.2985897 -0.28367992
74 381.07601 167.71774 0.58003355 -0.16427505 -0.2721797 25 0 44854.063 156.87293 -5.48887
75 201.44421 171.64597 0.55043689 -0.65894473 -0.20762306 25 0 340.15789 1.1621489 -0.16315444
76 420.19573 171.1542 0.60358845 0.15017371 -0.37057582 25 0 485.02577 1.8411058 -0.66269689
77 148.54245 175.11059 0.56732148 -0.13494931 -0.55080266 25 0 575.51761 1.9070497 -0.70090503
78 28.637702 178.66386 0.61965852 0.44956014 0.047946943 25 0 284.97846 1.0026317 -0.0028535664
79 221.14487 180.07785 0.57288096 -0.15060789 -0.38450637 25 0 1640.6231 5.9408221 -1.9346164
80 341.42936 179.9025 0.5955558 -0.081433094 -0.22310474 25 0 448.62681 1.6552795 -0.54717835
81 473.39874 179.44456 0.57974762 -0.44307602 -0.094182073 25 0 5168.2118 17.79516 -3.1257547
82 159.30467 180.78956 0.6159432 -0.67383383 -0.51131144 25 0 838.93795 2.7894689 -1.1138038
83 408.60974 182.36983 0.58590799 -0.29754832 -0.38964411 25 0 282.67298 1.2035167 -0.20113029
84 147.72478 183.43176 0.5918353 -0.46037795 -0.2150797 25 0 1305.3407 4.2657637 -1.574992
85 12.054359 189.11676 0.60144685 -0.11693129 -0.27325245 25 0 762.3498 2.7750201 -1.1081653
86 110.14099 189.40134 0.55337117 0.12974616 -0.25045752 25 0 1414.0481 4.9929032 -1.7458829
87 416.27451 188.79295 0.62899646 -0.26711079 -0.31915221 25 0 2595.5241 8.8104061 -2.3624898
88 406.0145 191.04506 0.60477541 -0.14480044 -0.25555756 25 0 585.08801 2.2923339 -0.90069468
89 478.04747 190.53998 0.57451984 -0.029623323 -0.13187771 25 0 670.02013 2.5186913 -1.0029374
90 221.78098 192.25421 0.56034797 -0.33106747 -0.30950397 25 0 967.48738 3.4205591 -1.3352427
91 416.63595 193.79035 0.61206235 -0.16455734 -0.25304979 25 0 829.72787 3.081471 -1.2218952
92 184.25739 195.00482 0.6496202 -0.21026097 -0.31483857 25 0 722.63988 2.4097477 -0.95492896
93 66.704496 195.83218 0.56436486 -0.056211912 -0.36466457 25 0 33401.951 119.99718 -5.1979276
94 116.66919 197.18053 0.6825948 -0.4299988 -0.5878282 25 0 385.57057 1.1710359 -0.17142554
95 450.09018 205.64094 0.6283059 -0.2221264 -0.17817694 25 0 534.39345 1.8857209 -0.68869356
96 163.2366 207.78653 0.66607961 0.039147617 -0.28501544 25 0 605.38661 1.8792271 -0.68494819
97 193.83111 209.15876 0.68105387 -0.21204467 -0.58106137 25 0 370.24096 1.2233996 -0.21892086
98 503.91856 209.42386 0.58594026 -0.069159898 -0.083405205 25 0 1443.8654 5.2939102 -1.8094414
99 61.825955 210.02691 0.6808676 -0.066645373 -0.48318336 25 0 503.81665 1.5813193 -0.49754896
100 401.08741 210.04313 0.58886295 0.10486193 -0.31094629 25 0 284.47904 1.1232042 -0.12614683
101 464.2806 211.72286 0.61294803 0.028667169 -0.56805167 25 0 494.49727 1.7271994 -0.5933562
102 497.87194 215.51532 0.57050866 -0.1102773 -0.10473779 25 0 2612.984 9.1818219 -2.4073222
103 8.0079315 218.98872 0.59041092 -0.15201754 -0.71177998 25 0 282.21523 1.0120208 -0.012973575
104 9.6716284 220.22785 0.59768465 0.46185445 -0.25698611 25 0 329.98399 1.0543905 -0.057503691
105 420.64402 221.64476 0.56299487 0.26259 -0.20088312 25 0 918.66552 3.3781521 -1.321698
106 321.45165 223.78069 0.6247141 -0.44560586 -0.48875242 25 0 1296.5517 4.2854625 -1.5799942
107 251.35142 225.75068 0.54273618 -0.27780089 -0.67612948 25 0 566.69536 2.1148087 -0.81317771
108 145.7223 227.07974 0.56397381 -0.41060561 -0.43611836 25 0 826.56941 2.9609161 -1.1785653
109 474.58066 230.38114 0.60811864 0.272097 -0.3056472 25 0 3839.2036 12.854813 -2.7726644
110 234.99246 232.53547 0.53130664 -0.098428257 -0.1557063 25 0 2157.8854 7.5985862 -2.201832
111 347.1916 234.66175 0.57521449 -0.36973344 -0.26587373 25 0 3748.4071 13.063248 -2.7901279
112 417.29902 235.51812 0.55034754 0.26870897 -0.12959696 25 0 11023.486 38.921086 -3.9754624
113 322.17868 237.0065 0.63189447 -0.25706981 -0.34940426 25 0 1009.8284 3.4208383 -1.3353314
114 486.61536 237.38144 0.42867896 0.35689248 -0.43075108 25 0 215.56705 1.0484107 -0.05132866
115 175.60585 243.31118 0.42622149 -0.36846176 -0.43440233 25 0 474.38887 1.9287022 -0.71316296
116 235.64171 244.15275 0.72060188 -0.2752685 -0.51303176 25 0 685.28975 2.0405869 -0.77438773
117 26.233086 247.45696 0.50867575 0.22099933 -0.20986372 25 0 287.15588 1.2597963 -0.25075086
118 426.47943 246.95806 0.618674 -0.16863487 -0.46183524 25 0 1808.4295 6.1732622 -1.9762868
119 12.574416 249.92349 0.50677173 -0.2982555 -0.50274269 25 0 220.72528 1.0984109 -0.10191213
120 480.7579 258.13423 0.53367665 -0.58163938 -0.29485017 25 0 228.20842 1.0106176 -0.011467183
