id xcentroid ycentroid sharpness roundness1 roundness2 npix sky peak flux mag
1 328.65303 2.2330402 0.66806952 -0.55425365 -0.4693543 25 0 289.91003 1.1026118 -0.10605657
2 301.18616 4.8921671 0.60307456 0.1749207 -0.25320808 25 0 730.05885 2.8758596 -1.1469192
3 310.22805 7.08672 0.7228977 -0.38757925 -0.4961953 25 0 357.10822 1.3305748 -0.31009821
4 432.58452 8.1364043 0.618908 0.26060341 -0.31739483 25 0 596.79688 2.4673508 -0.98057725
5 112.90136 11.966694 0.7039627 -0.040960093 -0.092958912 25 0 614.22497 2.1928655 -0.85252998
6 28.107164 13.967997 0.72507417 -0.097861674 -0.22017143 25 0 18633.22 66.176246 -4.5517553
7 338.60669 13.497588 0.61891617 0.40270428 -0.10968055 25 0 690.21209 2.6746969 -1.0681864
8 411.93152 16.625841 0.55928143 0.05822637 -0.08384724 25 0 637.93757 2.5453349 -1.0143623
9 471.20663 16.561369 0.60074983 -0.027889423 -0.054194787 25 0 27053.926 104.1933 -5.0445994
10 15.980676 19.374693 0.73421624 0.56698163 -0.27436776 25 0 244.41535 1.0945861 -0.098124822
11 337.64382 21.956428 0.68359395 -0.49004578 -0.31897328 25 0 301.9903 1.1387231 -0.14104536
12 339.12812 26.89646 0.60566599 -0.3726521 -0.56718683 25 0 253.2665 1.2310581 -0.22569639
13 216.56281 31.628876 0.62081472 -0.56034974 -0.32708429 25 0 354.53761 1.2924223 -0.27851115
14 357.70558 34.992117 0.61045399 0.20043288 -0.42987049 25 0 632.20915 2.5051998 -0.99710592
15 457.32234 35.159128 0.62441211 0.53466973 -0.21594333 25 0 464.12463 1.9018273 -0.69792768
16 130.3198 37.51327 0.55049607 0.74756487 0.11142401 25 0 420.10613 1.7704855 -0.62023096
17 117.38907 41.543362 0.65463227 -0.29536975 -0.12938069 25 0 617.88882 2.3186629 -0.91309404
18 190.27017 42.730239 0.63340026 -0.12214035 -0.2054228 25 0 1255.1282 4.7974568 -1.7025277
19 209.65942 43.633137 0.57036534 0.30305167 -0.17205387 25 0 2171.9541 8.4736033 -2.3201703
20 422.67856 43.597957 0.80948613 0.45741572 -0.081101064 25 0 306.39413 1.0651315 -0.068508029
21 350.29555 44.86597 0.63414386 0.044451904 -0.070664645 25 0 543.49995 2.1628891 -0.83758564
22 70.041925 45.882806 0.70376679 -0.129732 -0.22949852 25 0 646.27537 2.393755 -0.94769924
