id xcentroid ycentroid sharpness roundness1 roundness2 npix sky peak flux mag
1 327.16249 2.1981785 0.6951829 0.087732684 -0.30640158 25 0 346.9567 1.416992 -0.3784185
2 299.83516 4.6870682 0.68247342 0.19183971 -0.076780843 25 0 774.25402 2.9144437 -1.1613892
3 308.7569 7.0687121 0.57051148 0.34682946 -0.41963322 25 0 326.03923 1.5566047 -0.48044585
4 431.21869 7.8982631 0.73634236 0.14048899 -0.31426341 25 0 671.3433 2.5023119 -0.99585361
5 111.60288 11.872568 0.71104531 -0.19759172 -0.36972067 25 0 585.01515 2.1530135 -0.83261686
6 337.41443 13.312132 0.55459546 0.47130874 -0.03872376 25 0 686.06024 2.9648925 -1.1800224
7 26.737643 13.909241 0.73112591 0.083810109 -0.1258068 25 0 18020.803 66.453864 -4.5563006
8 410.70109 16.451032 0.57898034 -0.12175829 -0.0040411109 25 0 680.29866 2.9809964 -1.1859036
9 469.85313 16.40077 0.63416195 0.12226817 -0.017402778 25 0 27504.703 107.4647 -5.0781646
10 427.82421 17.87038 0.49295407 -0.10700542 -0.37435356 25 0 240.83869 1.2655292 -0.25568047
11 336.30512 21.861668 0.713441 -0.25538336 -0.31828987 25 0 296.96547 1.1764488 -0.17643257
12 44.612221 30.688444 0.5294587 0.71884987 0.19727095 25 0 197.33802 1.1887537 -0.18772973
13 215.31287 31.865717 0.62802575 0.77136625 0.2036397 25 0 296.84707 1.1627146 -0.16368277
14 356.61448 34.842474 0.61773878 -0.088249344 -0.36141699 25 0 564.91101 2.3339269 -0.92021812
15 456.25855 34.907492 0.65358104 0.3826848 -0.2147977 25 0 433.08393 1.9025563 -0.69834382
16 129.15998 37.376289 0.60090588 -0.63919101 -0.1232505 25 0 441.03342 1.915588 -0.70575526
17 115.90766 41.424745 0.63606816 0.28380012 0.041517548 25 0 559.01163 2.1112697 -0.81135931
18 189.02718 42.654629 0.60549997 0.32879842 -0.0075448653 25 0 1184.6348 4.815443 -1.7065906
19 208.55623 43.527966 0.53150265 0.65194271 -0.15316526 25 0 1832.6927 7.666296 -2.211464
20 421.33663 43.395299 0.52001612 0.29850646 0.040723554 25 0 260.64464 1.4755934 -0.42241674
21 349.20077 44.760655 0.61423636 -0.3716341 -0.056766229 25 0 535.44627 2.2412296 -0.87621589
22 68.691226 45.797829 0.64062687 0.24672283 -0.17872712 25 0 587.95859 2.5277769 -1.0068469
23 327.00981 45.543353 0.3236842 0.19718155 -0.1140042 25 0 58386.519 284.66802 -6.1358467
24 113.74483 47.749627 0.65142829 0.16371333 -0.12815245 25 0 5645.0492 22.026809 -3.357379
25 157.07165 48.565717 0.62900894 0.43331855 -0.52996934 25 0 299.16919 1.1767578 -0.17671771
26 402.54651 49.175588 0.60540348 -0.069634172 -0.22223504 25 0 1040.3855 4.3030872 -1.5844504
27 47.072738 49.876849 0.64627222 -0.68503206 -0.30421505 25 0 229.54151 1.0448792 -0.047665213
28 235.89438 53.346628 0.53638023 0.10433832 0.090964036 25 0 282.14131 1.2040123 -0.2015773
29 249.15104 54.678107 0.42484558 0.26903499 0.060663744 25 0 261.8757 1.3848411 -0.35349989
30 403.16925 54.469532 0.61731058 0.21234863 0.26975991 25 0 291.90845 1.3536059 -0.3287306
31 55.026528 54.962222 0.55669194 -0.36494657 0.03993232 25 0 279.75547 1.4205077 -0.38110899
32 473.01775 55.163862 0.67447674 0.14341014 -0.054297448 25 0 1004.4655 3.9729311 -1.4977776
33 296.64216 56.069592 0.6629806 -0.1299115 -0.19171707 25 0 1726.2035 6.6718134 -2.0606097
34 144.47932 60.692262 0.64214745 -0.043411056 -0.18085471 25 0 348.57885 1.4102536 -0.37324302
35 445.62046 62.711417 0.6140413 0.37510952 -0.095705513 25 0 1503.0332 5.9785753 -1.9414943
36 32.692359 63.648228 0.64469135 -0.0011889883 0.052471853 25 0 304.01307 1.3323356 -0.31153407
37 504.112 65.017223 0.68000686 0.1489983 -0.055929151 25 0 4026.1966 15.64857 -2.9861866
38 0.15935489 66.617345 0.71522105 -0.49367558 0.3428485 25 0 347.38331 1.3834659 -0.35242119
39 351.67546 67.067426 0.56347837 0.044603844 -0.4733605 25 0 314.07361 1.5643441 -0.4858307
40 33.790873 68.653521 0.75526483 0.17397178 0.0099176402 25 0 743.85575 2.7683 -1.1055329
41 57.05164 68.40093 0.64919921 -0.4807392 0.079688382 25 0 477.41384 1.9525251 -0.72649158
42 171.73141 68.81522 0.66902494 0.14416556 -0.18089072 25 0 384.01687 1.5947802 -0.50675205
43 435.2885 69.63647 0.60081477 0.19838994 0.014944676 25 0 1512.3461 6.1757911 -1.9767315
44 473.85998 70.357905 0.52605856 -0.38240583 -0.057402269 25 0 358.79892 1.5832704 -0.49888774
45 0.29615841 70.378747 0.61444016 -0.35233388 0.30770494 25 0 404.81572 1.7950221 -0.63517447
46 114.75806 70.431365 0.65030184 0.1418321 0.19880718 25 0 427.45088 1.7753065 -0.62318334
47 420.41012 71.287771 0.67853675 -0.20633645 -0.29401993 25 0 597.07923 2.2971919 -0.90299321
48 38.851403 72.930397 0.70052878 0.37197606 0.17095475 25 0 318.33373 1.4024232 -0.36719769
49 58.137736 73.616699 0.57149387 0.032949013 0.013178081 25 0 1568.2384 6.7130591 -2.0673012
50 127.72737 76.036435 0.67842036 0.056394257 -0.11249295 25 0 280.5062 1.1147088 -0.11790359
51 471.09413 78.174546 0.60225428 0.36004342 -0.0074323786 25 0 1065.406 4.4652694 -1.6246192
52 353.00365 82.198703 0.60956132 0.16078886 -0.12105011 25 0 3380.4529 13.656129 -2.838319
53 122.1442 85.434468 0.48669525 0.29992949 -0.082328586 25 0 369.99748 1.6492203 -0.5431967
54 94.466454 89.010315 0.63287553 -0.22637983 -0.35380062 25 0 549.7791 2.2048132 -0.85842948
55 147.06444 89.167172 0.68152287 -0.19757212 -0.30232056 25 0 378.85538 1.3359784 -0.31449857
56 493.46722 89.065865 0.66182425 0.15375636 -0.18464741 25 0 23381.994 89.20432 -4.8759647
57 157.39083 95.8875 0.54765497 -0.10558087 -0.26147103 25 0 495.7192 2.1008762 -0.80600115
58 286.11598 96.447219 0.47173713 -0.081074526 -0.0060783763 25 0 996.65308 4.5114469 -1.6357896
59 289.99332 98.321949 0.63055604 -0.19151397 -0.10748691 25 0 1483.8335 5.7542025 -1.8999629
60 188.26355 99.329032 0.56804011 0.34073101 -0.1365526 25 0 1656.8941 6.8440429 -2.0882818
61 55.9795 103.54655 0.6134282 0.08632794 0.068830951 25 0 4049.2402 15.882546 -3.0023003
62 118.10934 103.17472 0.73190033 0.21494868 -0.14297802 25 0 498.38911 1.8488756 -0.66726924
63 454.11063 103.15733 0.61913637 0.79815813 -0.13856208 25 0 390.34706 1.7876191 -0.63068749
64 64.255218 104.50063 0.61400914 -0.0043884276 0.017592189 25 0 246.74604 1.0439868 -0.046737514
65 299.04298 105.43082 0.33857364 0.21724836 -0.045913212 25 0 197.31905 1.1630864 -0.1640299
66 510.90367 105.50504 0.85811811 0.10224526 0.40961943 25 0 1859.4079 6.2977054 -1.9979559
67 491.66648 109.04094 0.6386206 0.056739234 -0.086175142 25 0 2214.1721 8.6439876 -2.3417853
68 334.72238 114.49237 0.54050056 0.37631839 0.042923512 25 0 486.55736 2.2140622 -0.86297457
69 221.39463 116.5525 0.52379381 -0.25201495 -0.10650336 25 0 13913.516 58.452208 -4.4170023
70 238.70531 116.70378 0.60395685 0.39898127 -0.10426931 25 0 1001.0821 3.8381329 -1.4603
71 248.82063 118.08172 0.6428712 0.0044712278 -0.19577259 25 0 1983.3636 7.6685906 -2.2117889
72 305.54125 117.73844 0.5609214 -0.16367436 -0.239372 25 0 997.41292 4.2407877 -1.5686163
73 450.67991 119.47822 0.62366244 0.31165552 0.14588993 25 0 407.68029 1.7578652 -0.61246391
74 100.29813 120.20029 0.60787538 0.20731317 -0.0048809367 25 0 472.07924 1.9659556 -0.73393425
75 201.0491 119.93019 0.58775375 0.036556798 -0.089458967 25 0 573.58059 2.4347328 -0.96612825
76 155.11098 121.85509 0.51636455 -0.80798529 -0.70901539 25 0 416.01488 1.820971 -0.6507576
77 53.139407 121.52123 0.62764845 -0.06040124 0.1313919 25 0 527.85938 2.1061998 -0.80874893
78 152.64191 123.28001 0.62969163 -0.25235202 -0.12815922 25 0 2025.7123 7.906619 -2.244977
79 480.70864 123.46824 0.54973269 0.58530247 0.03239895 25 0 363.62338 1.6777097 -0.56179204
80 176.5802 128.74856 0.61804609 0.32117976 -0.18214796 25 0 1703.2026 6.7895217 -2.0795979
81 7.9475125 130.22215 0.75949087 0.17424614 -0.065598096 25 0 1590.7138 5.7264803 -1.8947194
82 254.06056 131.93557 0.50305698 0.053313212 -0.18520111 25 0 488.04008 2.2480901 -0.87953428
83 474.04766 134.59586 0.69299602 0.35191483 0.09780559 25 0 230.98302 1.0618737 -0.065182125
84 310.17815 136.73496 0.60576894 -0.6118748 -0.49937605 25 0 185.77797 1.0135786 -0.014643571
85 396.5385 140.11843 0.63940677 -0.057267132 -0.20908686 25 0 12169.308 46.35978 -4.1653534
86 385.02505 143.11546 0.64645561 0.37566792 0.067353924 25 0 293.02995 1.386549 -0.35483803
87 15.219055 146.45152 0.62709761 0.36968664 -0.047122407 25 0 767.23265 3.038729 -1.2067299
88 299.55676 145.73839 0.58850422 -0.26807479 -0.26709272 25 0 2655.6443 10.535343 -2.5566217
89 95.128256 148.35763 0.48015463 0.58462105 0.012480694 25 0 231.5341 1.2790935 -0.26725576
90 484.72079 152.08154 0.65167686 0.038146232 -0.1075311 25 0 8590.0834 33.603014 -3.8159456
91 98.03283 159.86622 0.69708641 0.36300534 0.12307501 25 0 561.98947 2.1328929 -0.8224226
92 386.4513 161.65948 0.6090035 0.49924617 -0.17037344 25 0 46465.963 179.61589 -5.6358619
93 425.66156 165.18146 0.70035032 -0.031835155 -0.087261576 25 0 578.92577 2.2270978 -0.8693482
94 207.01954 165.62748 0.47368578 0.21759821 -0.14316774 25 0 422.58018 1.8611283 -0.6744408
95 153.98821 169.0642 0.61567015 -0.0022437011 -0.1653275 25 0 1023.5235 4.1932873 -1.5563866
96 33.939774 172.64783 0.54879154 0.0094848678 -0.039313154 25 0 334.18094 1.5642852 -0.48578983
97 478.73823 173.44437 0.6358983 -0.07353453 0.018280235 25 0 6499.6147 25.068102 -3.4978036
98 226.54497 174.11099 0.65780064 -0.16681905 -0.20076883 25 0 1867.622 6.9291599 -2.1017015
99 346.8214 173.84364 0.4607929 0.13466794 -0.10463534 25 0 447.75647 2.2946134 -0.90177381
100 164.69311 174.71353 0.59123372 0.303994 -0.13421115 25 0 975.758 3.8773011 -1.4713238
101 2.0610506 176.5369 0.78872661 0.48592973 0.27879533 25 0 304.14308 1.0866497 -0.090223949
102 413.95591 176.03765 0.59863709 -0.54944794 -0.43090085 25 0 342.00384 1.5126533 -0.44934846
