id xcentroid ycentroid sharpness roundness1 roundness2 npix sky peak flux mag
1 328.64489 0.77221637 0.77484955 0.21994951 -0.34842424 25 0 348.88574 1.2995435 -0.28447706
2 301.03992 3.3342731 0.59369658 0.20610983 -0.074817718 25 0 635.96876 2.5471355 -1.0151301
3 310.13633 5.6564662 0.57054523 0.52224335 -0.083574715 25 0 325.43847 1.4374748 -0.39400059
4 432.52209 6.6865217 0.64816186 0.47004954 -0.2352326 25 0 531.16013 2.241046 -0.87612694
5 112.85111 10.856094 0.73226393 0.13959689 -0.11678021 25 0 617.2759 2.2349337 -0.87316163
6 338.46361 12.015622 0.5530578 0.29514116 -0.099595863 25 0 691.17811 3.160028 -1.2492273
7 28.02024 12.719965 0.67922358 0.20145605 -0.013229147 25 0 15501.811 59.375041 -4.4340098
8 411.98555 15.115968 0.67569933 0.15727431 -0.20183801 25 0 736.96789 2.9080825 -1.1590168
9 471.02555 14.988238 0.6915289 0.27997138 -0.14065405 25 0 30814.473 116.18887 -5.1629114
10 428.97303 16.550525 0.45197085 0.44021811 0.1097011 25 0 238.10638 1.3106988 -0.29375728
11 338.80777 25.31841 0.41695435 0.098160959 0.39147457 25 0 182.88919 1.02618 -0.02805886
12 216.86767 30.291777 0.66972422 0.39873533 -0.62872252 25 0 273.21793 1.0587418 -0.061975147
13 279.11656 31.16098 0.49422358 0.085413323 -0.25706887 25 0 185.09158 1.0126282 -0.013625008
14 428.81198 33.000719 0.58942891 0.49351814 0.042424014 25 0 222.61499 1.0730287 -0.076528296
15 457.20841 33.901438 0.49036229 0.78902004 0.38856489 25 0 303.30832 1.5827079 -0.4985019
16 357.76484 33.521116 0.53830291 0.46111293 0.034506277 25 0 486.47357 2.1717467 -0.84202294
17 130.41151 36.110663 0.66396885 0.062992989 -0.078892341 25 0 410.65376 1.5286283 -0.46075475
18 117.23942 40.288301 0.63723989 0.3156902 -0.19389754 25 0 562.86266 2.1513035 -0.83175419
19 190.16363 41.421218 0.61663462 0.41135403 0.027097802 25 0 1149.3631 4.5101271 -1.635472
20 209.56394 42.225969 0.59912456 -0.1643169 -0.16206813 25 0 2200.6878 8.8234532 -2.3640965
21 422.47028 42.060485 0.50721577 0.090156876 0.068999668 25 0 206.78368 1.0967227 -0.10024207
22 350.21729 43.420471 0.66450849 0.36099007 -0.14279413 25 0 539.19644 2.2648875 -0.88761657
23 328.13254 44.294029 0.32228907 0.50353636 -0.11369715 25 0 58765.892 300.38373 -6.194191
24 393.76736 44.024474 0.52258241 0.16053529 -0.15210182 25 0 257.01901 1.3279543 -0.30795786
25 70.030136 44.494918 0.70592576 0.44959246 0.092477642 25 0 573.54425 2.2471435 -0.87907702
26 253.74332 44.832086 0.58882058 0.31807727 -0.18317055 25 0 313.51162 1.4862851 -0.43025529
27 114.95913 46.53237 0.60631791 0.25201883 0.065484024 25 0 4913.8485 19.516807 -3.2260219
