id xcentroid ycentroid sharpness roundness1 roundness2 npix sky peak flux mag
1 336.42756 2.90178 0.56553638 0.17574087 -0.018923919 25 0 659 1.9497895 -0.72496934
2 467.83994 6.1391403 0.68863661 0.28416042 0.13963567 25 0 493 1.633733 -0.53295271
3 2.4102393 10.94509 0.63331499 -0.14628153 -0.17560976 25 0 348 1.224268 -0.21969128
4 148.15185 10.480094 0.60589095 -0.51120068 0.0094556198 25 0 423 1.3153089 -0.29756944
5 373.92978 11.658643 0.61039936 0.53268252 0.4193369 25 0 693 2.0922941 -0.80155681
6 63.342385 12.522851 0.65199657 -0.3078192 0.16459959 25 0 13311 35.721427 -3.882322
7 10.867319 14.263554 0.69903384 -0.042775734 0.18435795 25 0 6113 16.558382 -3.0475448
8 447.34341 14.715537 0.5835377 0.059258325 0.12406926 25 0 597 2.0160881 -0.76127379
9 506.47948 14.387723 0.53042255 0.78712749 0.14969895 25 0 19149 56.039454 -4.3712347
10 393.14505 32.975348 0.65584921 -0.34316404 0.011428096 25 0 554 1.5628067 -0.48476319
11 492.89323 33.17027 0.62816615 -0.11361387 0.20617023 25 0 314 1.2811633 -0.26901123
12 165.61395 35.981967 0.62240632 -0.41082982 -0.15217468 25 0 496 1.436478 -0.39324743
13 152.72988 40.111902 0.46386447 0.058659127 -0.086753045 25 0 466 1.5949222 -0.50684873
14 225.51823 41.060049 0.58422795 -0.042021865 -0.053264948 25 0 1141 3.3089274 -1.2992181
15 244.99944 41.959527 0.63480244 0.12351401 0.14264854 25 0 2617 7.3478719 -2.1654039
16 458.04056 41.879766 0.51876976 -0.4179034 0.017920348 25 0 195 1.0190892 -0.020530473
17 385.70615 42.954514 0.5733744 0.18410644 -0.061089195 25 0 485 1.6086028 -0.51612203
18 105.26643 44.420492 0.62989349 0.46183551 0.24123587 25 0 499 1.4514926 -0.4045371
19 363.49042 43.971923 0.33457426 0.099590764 0.15015166 25 0 58871 194.50857 -5.7223469
20 150.36398 46.28853 0.56840052 0.29598892 0.087752719 25 0 4750 13.92017 -2.8591113
21 439.305 47.40065 0.53237561 0.53073555 0.14072446 25 0 838 2.7734471 -1.1075497
22 285.8699 53.157924 0.54471223 -0.15533879 0.2043373 25 0 401 1.1885144 -0.18751109
23 439.82596 52.721475 0.57859463 0.057699435 0.08678227 25 0 315 1.2515299 -0.24360304
24 509.78073 53.359035 0.6567975 -0.21588141 0.022773537 25 0 744 2.1850095 -0.84863332
25 333.29637 54.473085 0.55268633 0.52378035 0.16553443 25 0 1444 4.1620975 -1.5482806
26 181.22282 59.201955 0.67569585 -0.4467195 -0.098918103 25 0 421 1.0112692 -0.012166916
27 482.36891 60.961893 0.61027358 -0.029500418 -0.036991053 25 0 1396 4.2291831 -1.5656412
28 36.620406 65.318842 0.62920797 -0.4210007 0.094384237 25 0 430 1.3161564 -0.29826872
29 70.410458 67.481011 0.62015346 0.046805902 0.032870176 25 0 627 1.8805973 -0.68573953
30 93.606853 67.016267 0.65682009 -0.18885074 0.11916345 25 0 460 1.2632165 -0.2536945
31 471.96244 67.934177 0.62555989 0.017508736 0.13074313 25 0 1596 4.8169282 -1.7069254
32 36.772796 69.165263 0.80170391 -0.34564898 -0.079477336 25 0 500 1.2471521 -0.23979859
33 151.36984 69.003301 0.57688518 -0.30371307 -0.094607509 25 0 441 1.2338076 -0.22811857
34 457.17944 69.586505 0.59706701 -0.038782036 0.11772015 25 0 529 1.6982618 -0.57501159
35 94.755028 72.328272 0.67115873 -0.22514854 0.12767901 25 0 1728 4.6317659 -1.6643665
36 507.83161 76.443935 0.59428515 0.10197735 0.20338616 25 0 815 2.4412658 -0.96903769
37 0.85028275 77.812995 0.6792848 0.11127436 0.35786444 25 0 425 1.1538395 -0.15536353
38 389.68771 80.548219 0.59851531 0.46348784 0.14595824 25 0 3139 8.88225 -2.3713075
39 9.963323 83.446979 0.67208576 -0.039977899 0.22533268 25 0 729 2.0287305 -0.76806092
40 158.7831 84.034287 0.58934942 0.10587646 -0.047559487 25 0 495 1.3625486 -0.33588004
41 131.05619 87.650442 0.69381378 0.27956832 0.16111338 25 0 708 1.7516503 -0.60861853
42 193.97404 94.336177 0.67932166 -0.015666478 0.2707157 25 0 619 1.4776087 -0.42389857
43 322.64123 94.93067 0.56538617 -0.10811482 0.0075525719 25 0 1266 3.6225948 -1.3975494
44 326.58137 96.741971 0.60263801 -0.12284178 -0.0088481236 25 0 1459 3.9060067 -1.4793325
45 224.95909 97.853942 0.63059942 0.56508899 0.18163434 25 0 1771 4.6701364 -1.6733239
46 490.81689 101.24927 0.7140088 0.025365009 0.26291836 25 0 398 1.2238787 -0.21934595
47 92.619009 102.13429 0.63217195 -0.18575921 0.0086613125 25 0 3545 9.6668857 -2.4632165
48 154.53467 101.57544 0.62547639 0.49492797 -0.00012385669 25 0 410 1.0265772 -0.028479064
49 335.91819 103.57043 0.44756709 -0.81539918 -0.54938815 25 0 327 1.0597606 -0.06301939
50 371.50195 113.09041 0.5479881 0.26850381 -0.097374287 25 0 570 1.6523259 -0.54523929
51 258.00016 115.08234 0.62933086 0.061887527 0.11573088 25 0 18325 51.638759 -4.2824395
52 275.46109 115.05777 0.57420168 0.48856672 0.13879809 25 0 947 2.3455181 -0.92559698
