id xcentroid ycentroid sharpness roundness1 roundness2 npix sky peak flux mag
1 332.62449 0.064191383 0.79030174 -0.33765867 -0.5917201 25 0 299.43903 1.0836653 -0.087237919
2 305.27809 2.7359874 0.59436088 -0.030515011 -0.1703688 25 0 621.76703 2.641754 -1.054731
3 314.28787 5.1148967 0.66971454 -0.55841915 -0.39714234 25 0 296.94482 1.205737 -0.20313144
4 436.55075 6.0577473 0.58878686 0.43744506 -0.24714492 25 0 430.11771 1.9808942 -0.74215321
5 117.05205 10.010502 0.74310027 0.12837574 -0.077967079 25 0 542.8959 2.0224334 -0.76468555
6 342.67967 11.463041 0.57921448 -0.12483696 -0.093352977 25 0 620.99494 2.6684234 -1.0656369
7 32.195933 12.066465 0.73181263 0.086701143 -0.18242928 25 0 15281.748 57.218142 -4.3938344
8 475.29582 14.407233 0.67215059 0.48281085 -0.082380767 25 0 24250.478 92.586152 -4.9163651
9 416.31815 14.432869 0.50684754 0.42463689 0.016699016 25 0 485.14689 2.3358044 -0.92109117
10 341.90128 19.757464 0.58902058 -0.5087444 -0.31552665 25 0 268.82448 1.3222313 -0.30326855
11 343.14221 24.949702 0.54826237 0.17104752 -0.37574638 25 0 191.57321 1.0323304 -0.034546749
12 432.96935 32.289302 0.59766331 -0.23306912 -0.3088976 25 0 201.79179 1.0266674 -0.028574475
13 361.99162 32.816896 0.65104967 0.18358956 -0.093674333 25 0 510.41647 2.2311229 -0.87130874
14 461.48039 32.94173 0.73208767 -0.37703269 -0.48127574 25 0 373.94526 1.4212683 -0.38169016
15 134.4535 35.621569 0.62024151 0.6488902 0.063028741 25 0 335.0397 1.3992488 -0.36473733
16 121.32949 39.649762 0.59438251 -0.28173611 -0.090008122 25 0 509.79585 2.0489926 -0.77885099
17 194.51577 40.741425 0.60624643 0.008874108 -0.24509784 25 0 957.06879 3.8148279 -1.4536874
18 426.61789 41.256479 0.58084027 -0.077919615 -0.026301987 25 0 206.40952 1.0319208 -0.034115893
19 213.87594 41.575954 0.58405557 0.47566811 -0.033974437 25 0 1927.686 8.0488838 -2.2643391
20 354.58131 42.710013 0.59800804 0.22238776 -0.39202425 25 0 386.16202 1.7368591 -0.59941146
21 398.01096 43.389132 0.63797618 -0.32606562 0.18690303 25 0 209.83421 1.0700796 -0.073540205
22 74.23447 43.895589 0.61461724 -0.13877458 -0.25226696 25 0 482.40175 2.0293375 -0.76838569
23 257.67575 43.963415 0.58700421 -0.63961323 -0.20429173 25 0 320.66347 1.5629533 -0.48486501
24 332.3805 43.642312 0.45839798 0.50983528 -0.19650458 25 0 58477.955 245.89817 -5.9768882
25 119.16592 45.885551 0.64716879 0.032121962 -0.20417642 25 0 4843.3561 19.277197 -3.2126097
26 162.03136 46.387925 0.57573869 0.18773263 -0.25035866 25 0 268.11928 1.1712472 -0.17162141
27 408.01045 47.231487 0.69288555 0.31790742 -0.13815493 25 0 1017.3547 3.9507203 -1.4916907
28 241.33918 51.352085 0.46624793 0.5887549 -0.014399079 25 0 231.51065 1.2943814 -0.28015562
29 60.154536 52.882234 0.59833695 -0.21376089 0.095637944 25 0 252.15294 1.262358 -0.2529563
30 254.84669 52.675683 0.43442326 0.34431418 -0.366741 25 0 258.6246 1.3540699 -0.32910269
31 408.62215 52.479524 0.36639787 0.16033175 0.15867879 25 0 165.47551 1.0274062 -0.029355505
32 478.43341 53.124445 0.70830576 0.3957518 -0.27617321 25 0 880.54295 3.3910463 -1.3258343
33 302.09677 54.193038 0.64425546 0.31891286 -0.21790336 25 0 1441.7163 5.8109076 -1.9106099
34 150.09129 58.999756 0.74587923 -0.18674856 -0.17006057 25 0 347.15013 1.2630212 -0.25352663
35 451.10862 60.750776 0.61929704 0.16259454 -0.066182733 25 0 1434.8385 6.0678185 -1.9575815
36 38.21715 61.537407 0.56900647 0.12031892 0.10133061 25 0 235.1138 1.1384594 -0.14079386
37 509.52299 63.063528 0.66882906 -0.15854596 -0.22000253 25 0 3133.0222 12.125228 -2.7092248
38 5.261271 64.720904 0.77530308 0.27954909 -0.3948251 25 0 327.79762 1.2074082 -0.20463527
39 357.26636 65.006105 0.77315 -0.016518928 -0.34624039 25 0 320.9242 1.2720412 -0.26125297
40 39.071217 67.008621 0.720031 -0.015046906 -0.15324957 25 0 687.14422 2.6777482 -1.0694243
41 62.487938 66.545524 0.54249675 -0.59770986 0.098856495 25 0 375.28184 1.7434938 -0.60355099
42 177.38381 67.163439 0.57196276 0.46167878 0.048163361 25 0 285.94764 1.131644 -0.13427456
