id xcentroid ycentroid sharpness roundness1 roundness2 npix sky peak flux mag
1 352.65373 5.254677 0.59396386 0.69274326 -0.24256473 25 0 315 1.1368667 -0.13927383
2 325.05044 7.940075 0.67857159 0.25830239 -0.073777748 25 0 909 2.7260968 -1.0888532
3 333.8928 10.288993 0.70980276 0.24785597 -0.091455519 25 0 402 1.1782812 -0.17812239
4 456.54642 11.072685 0.68884634 0.18554533 -0.25056358 25 0 543 1.8217893 -0.65124536
5 136.88599 15.649414 0.57261905 0.47827272 0.24162385 25 0 455 1.5731651 -0.49193573
6 362.51512 16.676416 0.64850379 0.80579061 -0.024681101 25 0 796 2.3995238 -0.95031267
7 52.064148 17.402779 0.65126944 0.23139951 0.2030576 25 0 14918 43.618474 -4.0991762
8 495.11655 19.516138 0.67087739 0.52653769 0.12236124 25 0 28022 79.36566 -4.7490816
9 436.017 19.701475 0.699233 0.37730915 0.042691528 25 0 807 2.5715986 -1.0255079
10 361.64555 24.912818 0.63505939 0.59489832 -0.010860926 25 0 324 1.1560695 -0.1574599
11 4.9884239 31.20177 0.78493183 0.48437206 0.014622843 25 0 325 1.0673401 -0.070757093
12 240.34534 34.783518 0.55711809 -0.34277116 -0.06658412 25 0 369 1.2627113 -0.25326014
13 381.7435 38.080315 0.67366079 0.10635501 -0.070517899 25 0 661 2.0026005 -0.75398581
14 481.52676 38.000613 0.6832792 -0.022868366 -0.20046067 25 0 410 1.5387677 -0.46793268
15 154.50641 40.911379 0.6918503 -0.19102403 -0.24512366 25 0 479 1.280613 -0.26854478
16 141.24777 45.016913 0.65876972 0.52044508 -0.25120435 25 0 709 2.1007142 -0.80591744
17 214.20284 46.032261 0.64604908 0.099006508 -0.10728961 25 0 1499 4.4521914 -1.6214346
18 233.61275 46.895792 0.71438338 0.23175682 -0.1203425 25 0 2979 8.1264539 -2.2747527
19 374.33397 47.882046 0.64764974 -0.080730786 -0.26610835 25 0 563 1.6431409 -0.53918702
20 93.978067 49.367819 0.69455436 0.072109425 0.16745274 25 0 642 1.8788884 -0.68475245
21 277.62833 49.231989 0.52036879 -0.73658321 -0.15655633 25 0 297 1.0185659 -0.019972882
22 352.15477 48.948081 0.28383261 0.44553565 -0.012200286 25 0 58763 239.37235 -5.947685
23 138.99473 51.181081 0.71336333 0.20299729 -0.048181973 25 0 6521 18.145346 -3.1469132
24 427.7472 52.364834 0.63328849 0.18077788 0.065582472 25 0 1097 3.3614563 -1.3163187
25 261.20033 56.760854 0.62992357 0.68494589 0.041288746 25 0 370 1.0271661 -0.029101713
26 274.44215 57.996495 0.83657633 -0.075427255 -0.43086949 25 0 512 1.1915456 -0.19027664
27 498.32752 58.225359 0.76184423 0.4835969 -0.049046875 25 0 982 2.8996877 -1.1558781
28 321.89661 59.435003 0.64587819 0.23055776 0.03526888 25 0 1770 5.0513833 -1.7585258
29 169.8722 64.42161 0.6717836 0.34661401 0.11458398 25 0 421 1.1811838 -0.18079372
30 470.91272 65.941161 0.70261366 0.41591266 -0.0040364796 25 0 1892 5.6312337 -1.8765089
31 57.988717 67.031748 0.79550684 -0.07520776 -0.043281459 25 0 404 1.165536 -0.16631425
32 25.162709 70.09347 0.74738042 -0.0069687454 -0.042693797 25 0 603 1.786878 -0.63023728
33 377.16188 70.327376 0.55278561 0.19760622 -0.050609375 25 0 349 1.2692539 -0.2588713
34 58.994887 72.357599 0.69549054 0.18555799 0.087423536 25 0 737 2.148261 -0.83021763
35 82.171273 72.145461 0.66283669 0.12498075 -0.034643712 25 0 517 1.5622947 -0.48440738
36 460.57702 72.843852 0.60396608 -0.12203073 -0.25283466 25 0 1623 5.1826128 -1.7863719
37 499.31236 73.452698 0.62259717 0.44815481 -0.10202497 25 0 351 1.3641647 -0.33716698
38 25.542115 74.108088 0.67718294 0.063779123 -0.13825317 25 0 502 1.562963 -0.48487174
39 139.94151 74.097116 0.7335819 0.038356093 -0.12200621 25 0 633 1.6887891 -0.56893855
40 445.69891 74.657949 0.52168521 -0.061655039 0.1988301 25 0 510 1.9530178 -0.72676548
41 83.421178 77.110247 0.69992527 0.35328951 -0.17684004 25 0 1919 5.2614273 -1.8027589
42 496.37792 81.365186 0.66130583 0.56242024 0.017737103 25 0 977 3.0352574 -1.2054888
43 378.31046 85.474874 0.55041839 0.01802972 0.035740902 25 0 3204 9.9832535 -2.4981802
44 147.48965 88.962101 0.60821744 0.069853654 -0.061457422 25 0 567 1.6646589 -0.55331314
45 119.79942 92.548048 0.71608665 0.78294198 0.20807225 25 0 712 1.7757888 -0.62347826
46 172.22886 92.522376 0.61673871 0.17126856 -0.07231677 25 0 428 1.1296216 -0.1323325
47 182.35634 99.383813 0.52740048 -0.40968904 -0.29738643 25 0 526 1.6978907 -0.57477431
48 311.42517 99.876989 0.58969755 -0.31327402 -0.23475 25 0 1429 4.3833464 -1.6045145
49 315.33944 101.60448 0.57653964 -0.1889223 -0.065722786 25 0 1496 4.5237588 -1.6387486
50 213.51002 102.75329 0.63663952 0.49178678 -0.11844747 25 0 1886 5.3385662 -1.8185616
51 143.25664 106.46162 0.68900414 0.3287958 0.080699613 25 0 465 1.2021893 -0.19993212
52 479.32285 106.23606 0.61943784 0.84389979 0.054954383 25 0 321 1.2514027 -0.24349272
53 81.323282 107.02535 0.69824423 0.1037545 -0.15169744 25 0 4750 13.283035 -2.8082433
54 324.37921 108.85154 0.46660321 0.58880202 0.33896484 25 0 307 1.0202646 -0.021782081
55 359.94454 118.0354 0.79358773 0.35194416 -0.014242997 25 0 848 2.1106179 -0.81102406
56 246.65073 120.02456 0.68898828 0.068619281 -0.13964281 25 0 20678 58.197645 -4.4122635
57 264.11555 120.04538 0.69478274 0.65773116 0.023654824 25 0 1318 3.4164663 -1.3339429
58 274.13185 121.50998 0.60422604 0.38235025 0.060126338 25 0 1968 5.7545038 -1.9000197
59 330.6785 121.15027 0.65522794 0.16838686 -0.091667695 25 0 1474 4.1600035 -1.5477342
60 475.97284 122.70938 0.65750354 0.40157228 0.22203066 25 0 431 1.4032775 -0.36785893
61 226.57104 123.20394 0.52353693 0.099253331 -0.34394823 25 0 706 2.2329508 -0.87219787
62 125.86814 123.50946 0.64682445 0.45640783 0.12667372 25 0 567 1.4831341 -0.42795104
63 180.42859 124.37729 0.64158787 0.18320829 -0.43677721 25 0 501 1.3334182 -0.31241598
64 78.461597 125.13526 0.71095571 0.33905317 -0.16687216 25 0 721 1.8874081 -0.68966453
65 177.99934 126.67654 0.66143997 0.21936575 -0.04162929 25 0 2403 6.5946779 -2.047984
