id xcentroid ycentroid sharpness roundness1 roundness2 npix sky peak flux mag
1 358.19925 3.1018957 0.70438344 0.59505771 -0.012173436 25 0 365 1.0823573 -0.085926658
2 330.57663 5.8574146 0.63770395 0.42523041 -0.082187447 25 0 761 2.2548938 -0.88281523
3 339.71894 8.1254299 0.61530351 0.17684943 0.0073423414 25 0 312 1.0106771 -0.011531116
4 462.11362 8.9483533 0.72373786 0.02913484 0.15401206 25 0 563 1.7921221 -0.63341896
5 142.43662 13.152108 0.60401766 0.62517663 0.0082564547 25 0 477 1.4911468 -0.433801
6 368.12273 14.384374 0.65778737 0.49103395 0.077107998 25 0 804 2.4036943 -0.95219807
7 57.585146 15.285334 0.60439078 0.40706429 -0.090093041 25 0 12860 37.612651 -3.9383349
8 5.0235241 16.87555 0.76797003 0.1398964 0.10509081 25 0 7049 18.834786 -3.1874017
9 500.70069 17.389075 0.62257747 0.035646769 0.094393173 25 0 25056 72.282104 -4.647577
10 441.49299 17.484041 0.61010158 0.86705836 0.10592569 25 0 555 1.7925984 -0.63370752
11 246.10388 32.699068 0.732583 0.1962894 0.089164422 25 0 455 1.1753261 -0.17539594
12 387.2441 35.823123 0.61064508 0.17732526 0.10377962 25 0 626 1.9938145 -0.74921188
13 487.07091 35.801867 0.76351765 0.45447836 0.052582898 25 0 353 1.1809757 -0.18060241
14 159.93012 38.58831 0.55555181 0.38990983 0.22547908 25 0 383 1.2160164 -0.21234855
15 146.7543 42.894961 0.70697962 0.13641166 -0.03843541 25 0 639 1.6749593 -0.56001063
16 219.77796 43.881138 0.64535853 0.2800062 0.018124635 25 0 1347 3.9407758 -1.4889543
17 239.2451 44.695663 0.67162448 0.033405817 0.029743496 25 0 2510 6.8084782 -2.0826251
18 379.93933 45.633449 0.69747831 0.037712481 0.097594475 25 0 610 1.7149785 -0.58564668
19 99.266501 47.149746 0.67692124 -0.10556014 -0.1935258 25 0 494 1.433896 -0.39129413
20 283.11196 47.329328 0.58609464 0.33972283 0.016415643 25 0 403 1.1953245 -0.1937146
21 357.76185 46.755291 0.32364642 0.44999645 0.095324047 25 0 58753 215.63063 -5.8342761
22 144.42593 49.018398 0.61041689 0.080681818 -0.16631534 25 0 4899 14.183463 -2.8794557
23 433.52707 50.124773 0.72681664 0.32371739 -0.093439941 25 0 1045 2.7861957 -1.112529
24 280.31186 55.609659 0.5549431 0.045292917 -0.10053961 25 0 365 1.0901917 -0.093757175
25 433.89616 55.783912 0.53775587 -0.091489273 0.17159608 25 0 254 1.0414613 -0.044107836
26 503.94952 56.082417 0.7057011 0.10270823 0.063477705 25 0 851 2.6136706 -1.0431271
27 327.52874 57.099782 0.62724927 0.33050892 -0.11551323 25 0 1575 4.4244714 -1.6146535
28 175.43027 62.076114 0.56044052 0.37118475 -0.0098705894 25 0 369 1.0860293 -0.08960387
29 476.46753 63.727889 0.63977678 0.42277635 -0.13458641 25 0 1296 3.7844412 -1.4450044
30 30.712998 68.148851 0.65752683 -0.10310655 0.13617476 25 0 445 1.3258804 -0.30626091
31 64.489977 70.128237 0.57864858 -0.18625553 -0.10229613 25 0 600 1.9279922 -0.71276318
32 87.847498 69.869366 0.64241497 -0.091096799 -0.04009916 25 0 529 1.615695 -0.52089843
33 466.15206 70.551727 0.66176359 0.20159725 0.21520833 25 0 1615 4.6442134 -1.6672804
34 504.8111 71.354864 0.73093998 -0.2514799 0.22258316 25 0 409 1.2895328 -0.27608095
35 30.872659 71.95816 0.68157593 -0.20015143 0.1986355 25 0 518 1.5532962 -0.4781357
36 145.43852 71.959888 0.54551403 0.19710643 -0.14399949 25 0 414 1.243238 -0.23638568
37 451.44077 72.390426 0.6639287 0.4761394 0.038255522 25 0 535 1.6613556 -0.55115649
38 88.913656 75.064777 0.70970453 0.13779955 0.11246415 25 0 2040 5.6342558 -1.8770914
39 501.98487 79.200961 0.68950162 0.38629408 0.12413074 25 0 986 2.9204649 -1.16363
40 383.8494 83.299717 0.6566897 0.13934397 0.090792965 25 0 3579 9.9708699 -2.4968326
41 4.128687 86.153151 0.68280803 0.36286378 0.13690782 25 0 842 2.4871628 -0.98926055
42 152.88246 86.787964 0.71588147 0.11835532 0.034736145 25 0 636 1.6623695 -0.55181889
43 125.25301 90.281773 0.73864238 0.24907266 -0.13683095 25 0 747 1.8539723 -0.67025812
44 188.1947 97.026156 0.67426283 -0.028988834 -0.21404922 25 0 608 1.5532536 -0.47810592
45 316.91058 97.624966 0.66953921 0.18058874 0.13938808 25 0 1487 3.9481922 -1.4909957
46 320.78031 99.436961 0.57021425 -0.33655269 0.0037788775 25 0 1436 4.1619528 -1.5482429
47 219.1314 100.41584 0.62265908 0.357042 0.26378345 25 0 1692 4.6488014 -1.6683525
48 148.74117 104.43182 0.62637656 0.12726328 0.08847861 25 0 480 1.2570837 -0.24841052
49 485.11763 104.02176 0.83567679 0.59535089 0.16677194 25 0 500 1.3856179 -0.35410871
50 86.805831 104.80828 0.69555938 0.18668971 0.053328441 25 0 4137 11.233079 -2.626247
51 329.7503 106.27637 0.48355811 0.21116876 -0.0023487503 25 0 336 1.0299223 -0.032011177
52 365.56609 115.7889 0.59475453 0.061557404 -0.068119134 25 0 539 1.4699212 -0.41823511
53 252.2004 117.79396 0.66655653 0.094547003 0.069833509 25 0 19278 54.111603 -4.333226
54 269.60846 117.86872 0.69313129 0.29592858 -0.00049634177 25 0 1197 2.9177874 -1.1626341
55 279.63891 119.24846 0.60352132 0.017985845 0.025894226 25 0 1907 5.3400608 -1.8188655
56 336.32877 118.88956 0.66016809 0.081984309 -0.047788974 25 0 1420 3.9121325 -1.4810339
57 481.68169 120.53464 0.58064206 -0.082323768 0.27993943 25 0 344 1.2632869 -0.25375502
58 131.16243 121.55891 0.60770736 0.62357821 0.21684529 25 0 525 1.4215246 -0.38188592
59 231.84658 121.05918 0.63625351 0.30295395 -4.8654946e-05 25 0 617 1.6163192 -0.5213178
60 185.99775 123.06422 0.57521872 -0.69727783 -0.38199235 25 0 453 1.1012588 -0.1047235
61 83.980064 122.96523 0.78731139 0.13704449 0.2056166 25 0 731 1.6959721 -0.57354675
62 183.5107 124.36528 0.60289212 0.70357724 0.093527022 25 0 1807 4.9179293 -1.7294557
63 16.179944 126.29607 0.66813094 0.49736349 0.074391047 25 0 464 1.3480576 -0.32427113
64 207.55436 129.89417 0.61761675 -0.074357574 -0.11712877 25 0 1828 5.1128237 -1.771652
65 11.097192 132.18396 0.62313939 -0.0021765074 0.099752619 25 0 486 1.5357873 -0.4658277
66 38.804187 131.65352 0.68227422 0.38292569 0.16784284 25 0 1312 3.7463308 -1.4340153
67 284.96757 133.05717 0.6714702 -0.24263552 -0.12372247 25 0 613 1.4924793 -0.43477079
68 427.47489 141.19641 0.59532044 -0.058750898 -0.089838966 25 0 11483 33.522243 -3.8133327
69 330.33883 146.83871 0.63151033 0.0071639306 -0.017141511 25 0 3179 8.8021161 -2.3614677
70 46.01257 147.8538 0.73090231 -0.032184767 -0.010176644 25 0 903 2.3201657 -0.9137975
71 28.992697 151.99651 0.70476203 0.017682749 0.11902796 25 0 799 2.2472314 -0.87911951
