id xcentroid ycentroid sharpness roundness1 roundness2 npix sky peak flux mag
1 343.86717 0.61655311 0.73796455 0.13075102 0.35338684 25 0 755 2.0391527 -0.77362439
2 352.76586 2.3718853 0.61253218 0.44720844 0.35893536 25 0 345 1.0419887 -0.044657565
3 475.35449 3.1050746 0.69290202 0.17537253 -0.16952905 25 0 480 1.4472187 -0.40133543
4 1.6614592 8.2804284 0.6914105 0.14162626 0.11608794 25 0 872 2.4652293 -0.97964329
5 10.086989 8.3878789 0.60290365 0.12583724 0.24003805 25 0 309 1.1987514 -0.1968228
6 155.59256 7.690573 0.67631248 -0.040105043 0.096567563 25 0 526 1.3679856 -0.34020383
7 381.32211 8.8398461 0.74555302 -0.1048545 0.018984431 25 0 905 2.2899466 -0.89956338
8 70.821687 9.9298031 0.769085 -0.057714367 0.052289527 25 0 17843 43.019464 -4.0841625
9 18.325354 11.556882 0.71833343 -0.38386416 0.10872257 25 0 5534 13.644827 -2.8374201
10 454.84291 11.831293 0.7671925 0.03290658 0.11770019 25 0 765 2.0449023 -0.77668138
11 0.47507369 13.172669 0.66703118 -0.10871596 0.035033596 25 0 3402 9.0742144 -2.3945226
12 400.75935 30.19525 0.755396 0.027692403 0.11766226 25 0 662 1.7598051 -0.61366144
13 500.25811 30.295656 0.65603368 -0.027025975 0.29234557 25 0 266 1.0965629 -0.10008382
14 173.21811 33.226401 0.68486815 -0.15470736 0.11224916 25 0 492 1.2685708 -0.2582868
15 159.94905 37.430989 0.6558154 0.019853596 0.17640377 25 0 618 1.6082222 -0.51586511
16 233.04323 38.477926 0.66395411 0.23639025 0.19927258 25 0 1250 3.1719727 -1.2533236
17 252.43946 39.247572 0.62161911 -0.49883409 -0.10631755 25 0 2249 5.7794731 -1.9047206
18 393.17993 40.184473 0.62233939 0.16323413 0.0058062185 25 0 531 1.5870896 -0.50150358
19 371.02021 41.143582 0.29942765 -0.18104629 0.010318681 25 0 58647 212.00691 -5.815875
20 -0.12275054 42.600497 0.80306715 -0.016932972 0.5184129 25 0 420 1.1166135 -0.11975719
21 112.78675 41.688857 0.75592609 0.1940022 0.19309698 25 0 640 1.5419498 -0.47017557
22 157.78999 43.513557 0.68452396 0.20194663 0.14752393 25 0 5393 13.46492 -2.8230095
23 446.70108 44.48861 0.60264101 0.44022633 0.13495612 25 0 924 2.7070117 -1.0812253
24 293.52066 50.299832 0.59958549 0.069237622 -0.11412016 25 0 413 1.0654192 -0.068801248
25 340.75765 51.645079 0.6642954 0.34934735 0.085438038 25 0 1731 4.440385 -1.6185516
26 489.76764 58.011259 0.71894064 0.018603795 0.013862622 25 0 1708 4.5439166 -1.6435759
27 43.988104 62.532289 0.63501079 -0.17837968 0.44175222 25 0 418 1.2105198 -0.20742976
28 77.879069 64.672908 0.69517445 -0.051237021 0.2082401 25 0 752 1.964985 -0.73339808
29 101.10034 64.384948 0.58853593 -0.65339874 0.22229844 25 0 388 1.0952234 -0.098756787
30 479.39717 64.953837 0.6722333 -0.1047 -0.007701958 25 0 1636 4.5033806 -1.6338466
31 44.232264 66.619953 0.80161219 -0.77001984 0.069372583 25 0 512 1.2611688 -0.25193302
32 464.61944 66.671524 0.66115522 0.54945028 0.078834876 25 0 554 1.61015 -0.51716583
33 102.17181 69.514421 0.71212172 -0.15850022 0.20502629 25 0 1769 4.421761 -1.6139882
34 8.3618305 75.357714 0.72333811 -0.073257941 -0.10836373 25 0 361 1.0295171 -0.031583868
35 1.5012587 77.886272 0.65046968 0.090993934 0.011868105 25 0 777 2.1540994 -0.83316433
36 397.17817 77.725911 0.68832514 -0.10680524 0.074485388 25 0 3787 9.5963939 -2.4552702
37 17.595141 80.725393 0.60091671 0.17319431 -0.088864812 25 0 668 1.9527089 -0.72659374
38 166.18576 81.341773 0.64797392 0.29756631 0.21894934 25 0 563 1.3890452 -0.35679093
39 138.52295 84.957399 0.63384544 -0.17927589 -0.32383995 25 0 624 1.5386102 -0.4678215
40 191.11215 84.994384 0.67611175 -0.0011237268 -0.24635292 25 0 460 1.0807873 -0.084350575
41 201.63483 91.769675 0.60066703 -0.57860334 -0.18633448 25 0 558 1.4801651 -0.4257754
42 330.0971 92.105879 0.70709716 -0.27369816 0.0063565644 25 0 1572 3.7726517 -1.4416168
43 334.10872 93.905271 0.73766461 -0.34396571 0.1059495 25 0 1860 4.4744897 -1.6268588
44 232.45665 95.092498 0.64186026 -0.020054777 -0.13099467 25 0 1822 4.602259 -1.6574277
45 498.13657 98.498128 0.68153142 0.22293117 0.29200114 25 0 366 1.1183349 -0.12142969
46 100.12376 99.482382 0.63425611 0.067199583 0.16913936 25 0 3360 8.7597935 -2.3562347
47 162.12141 99.015929 0.66208724 -0.0064047393 0.046517388 25 0 530 1.3065985 -0.29035536
48 342.98792 100.868 0.78780112 -0.47069082 0.12644442 25 0 552 1.1687212 -0.16927728
49 378.77901 110.20381 0.74523439 0.11942604 0.050836028 25 0 725 1.6974074 -0.57446521
50 265.44852 112.34245 0.64593033 -0.56887972 -0.07240389 25 0 16276 41.366755 -4.0416286
