id xcentroid ycentroid sharpness roundness1 roundness2 npix sky peak flux mag
1 345.92198 0.12344812 0.92512953 -0.43731825 -0.32196268 25 0 801.75457 2.8060427 -1.1202357
2 355.01417 1.9291402 0.63712734 -0.41423012 0.29446367 25 0 376.7377 1.5555464 -0.47970744
3 477.39745 2.5050855 0.65630215 -0.13545019 0.13701186 25 0 518.8997 1.9481543 -0.72405836
4 12.046433 7.9366773 0.47609319 0.7178101 0.49087465 25 0 386.0776 1.9548086 -0.72776061
5 157.89722 6.9963317 0.62923434 0.16961716 0.014249648 25 0 514.3013 2.2177368 -0.864775
6 3.718498 7.5195443 0.60282742 0.64891534 0.093285622 25 0 861.59327 3.859927 -1.4664477
7 383.26569 8.2509042 0.56526181 -0.33815799 -0.20282542 25 0 681.73829 3.0134857 -1.1976728
8 72.904824 9.2442599 0.68161415 -0.03519594 0.11482895 25 0 14623.224 59.882604 -4.4432517
9 20.523812 10.957055 0.62349646 -0.21460523 -0.12078377 25 0 5036.231 21.489886 -3.3305853
10 456.98721 11.248874 0.67555662 0.077956638 0.14304006 25 0 766.72503 3.0990375 -1.2280671
11 2.44158 12.578 0.62046345 -0.66508487 0.03483164 25 0 2870.195 11.727142 -2.6729805
12 474.17504 12.876043 0.50136241 -0.14149827 0.71402754 25 0 203.46087 1.11688 -0.12001632
13 382.81825 16.375001 0.51744598 0.69525748 0.25184142 25 0 244.31301 1.1106223 -0.113916
14 384.12223 22.021826 0.68797773 -0.050651443 0.28913032 25 0 292.93991 1.3120461 -0.29487276
15 25.860861 22.938323 0.6874509 0.42781886 -0.21476834 25 0 258.25978 1.0623888 -0.065708683
16 261.14551 26.597772 0.46119869 0.025335633 -0.32388171 25 0 241.80082 1.4005835 -0.36577253
17 402.73987 29.730647 0.65856001 0.29274505 0.11622185 25 0 535.2512 2.0685077 -0.78914286
18 502.13817 29.501013 0.71934433 -0.22697993 0.098253579 25 0 452.17927 1.7762175 -0.62374038
19 175.40954 32.536451 0.57107798 -0.41373786 0.087111263 25 0 323.99234 1.4358538 -0.39277558
20 147.08583 36.733941 0.63562187 0.14046759 -0.093772794 25 0 229.8786 1.2035861 -0.20119293
21 162.24811 36.729851 0.64154217 -0.039805771 0.11642738 25 0 558.75956 2.4445087 -0.97047899
22 235.16698 37.728979 0.65016517 0.042978446 0.16695386 25 0 1218.426 5.2920679 -1.8090635
23 467.55017 38.151371 0.63731227 0.37681685 0.40670407 25 0 255.9045 1.0814356 -0.085001669
24 254.60903 38.609647 0.58822059 0.24811015 0.039893073 25 0 2090.9632 9.1173604 -2.3996728
25 395.49992 39.542329 0.76138416 -0.76392342 -0.21009912 25 0 574.55907 2.0482471 -0.77845587
26 438.70308 40.142562 0.59478954 -0.21753584 -0.63824882 25 0 273.74883 1.3851313 -0.35372732
27 114.94191 40.986464 0.6521722 -0.34604993 -0.091239215 25 0 541.00458 2.3241374 -0.91565452
28 298.6865 40.913299 0.7649716 0.62434304 -0.10072759 25 0 323.6047 1.2372207 -0.23111794
29 373.19163 40.553492 0.36008387 -0.23957523 0.081314241 25 0 59095.632 294.92046 -6.1742623
30 1.857222 41.992623 0.7280072 0.24146034 0.20434318 25 0 614.00702 2.1972166 -0.85468218
31 159.9086 42.91215 0.68795329 0.074870779 0.091785061 25 0 5692.647 23.429225 -3.4243948
32 202.93668 43.552253 0.52677412 0.38424214 0.25493022 25 0 319.40975 1.6451182 -0.54049275
33 448.70706 43.918102 0.61316875 0.0079738711 -0.054041441 25 0 1000.1806 4.2416643 -1.5688407
34 282.06226 48.207551 0.54846994 -0.15930553 0.27974462 25 0 252.88307 1.2461885 -0.23895934
35 100.94031 50.103699 0.60042292 -0.20867374 -0.057101058 25 0 300.32335 1.3669437 -0.33937654
36 295.56201 49.40961 0.57351801 0.56958155 0.16424803 25 0 308.06213 1.3800389 -0.3497283
37 449.35547 49.268085 0.7157267 0.06398664 0.074730373 25 0 261.19191 1.0173493 -0.01867519
38 342.84173 51.020705 0.66297607 0.044132079 0.065056866 25 0 1739.9598 7.179796 -2.1402803
39 190.77033 55.986345 0.66413718 -0.57404979 0.04107366 25 0 340.49827 1.3636829 -0.3367835
40 491.88846 57.419518 0.65044683 0.039745023 0.26674667 25 0 1563.3719 6.5403539 -2.0390031
41 78.939213 59.126491 0.56684987 -0.40485096 0.40165317 25 0 239.89821 1.1044702 -0.107885
42 46.244833 61.974734 0.76111192 -0.21420746 -0.19156067 25 0 444.97252 1.5787785 -0.495803
43 398.02417 61.724126 0.67835376 0.22602356 0.075645003 25 0 333.177 1.339662 -0.3174881
44 0.25280569 62.962078 0.78392171 -0.094242838 0.24475785 25 0 2057.8105 7.9969502 -2.257311
45 79.959265 64.060743 0.84440031 0.26553379 0.078304538 25 0 795.60668 2.7687599 -1.1057132
46 103.25586 63.867953 0.65943157 -0.6770877 0.055478226 25 0 466.45145 2.0047967 -0.75517586
47 217.92593 64.229881 0.67746577 -0.29952106 -0.057400193 25 0 325.17968 1.204139 -0.20169153
48 481.52871 64.423136 0.5065611 0.43022355 0.025869638 25 0 1297.4369 6.0260157 -1.9500756
49 46.274337 66.041 0.59905609 -0.40474953 0.037443517 25 0 497.75451 2.2277802 -0.86968087
50 160.9607 65.908825 0.83803006 0.10011012 0.004800341 25 0 514.12636 1.8255103 -0.65346073
51 466.59105 65.97324 0.57930131 0.19666754 0.012723984 25 0 548.85713 2.4002993 -0.95066351
52 104.31922 68.910845 0.67219414 -0.13982254 0.010013409 25 0 1708.6387 7.0897042 -2.1265703
53 362.66818 70.014766 0.53713889 0.34734019 -0.3993145 25 0 306.65955 1.4087676 -0.37209837
54 10.498008 74.65148 0.78924005 -0.50885514 0.11728083 25 0 409.12319 1.4529438 -0.40562207
55 3.6461735 77.257297 0.65583646 -0.31097899 0.020754525 25 0 665.83927 2.7863615 -1.1125936
56 399.23423 77.059536 0.63455708 0.012885339 0.029409915 25 0 3562.419 15.170033 -2.9524663
57 19.620436 80.141171 0.6693508 -0.26099794 0.044263181 25 0 735.85584 2.8422762 -1.1341657
58 168.27736 80.791833 0.71847346 -0.10478741 -0.14497028 25 0 471.02298 1.753081 -0.60950495
59 140.61207 84.161167 0.66864105 -0.35605918 -0.065534365 25 0 606.57814 2.4642893 -0.97922921
60 193.14107 84.620678 0.54420786 0.34367044 0.41689804 25 0 326.93784 1.4501806 -0.40355522
61 203.54973 91.11123 0.85257061 0.0073937732 -0.10214874 25 0 568.43067 1.9496198 -0.72487482
62 332.26402 91.547942 0.59075274 0.24795454 0.2080078 25 0 1116.6355 4.9168297 -1.7292129
63 336.20951 93.271122 0.64179465 -0.21742194 0.0082938089 25 0 1441.0784 5.875587 -1.9226281
64 234.47177 94.498842 0.61871735 -0.52438258 0.12823694 25 0 1431.3654 5.8913725 -1.9255412
65 0.7677604 95.015162 0.70337146 -0.14630693 0.063459344 25 0 2212.0631 9.0901525 -2.3964279
66 164.1653 98.400132 0.585461 0.52183285 0.34823932 25 0 397.92011 1.7717742 -0.6210209
67 500.45933 97.560157 0.69970864 -0.1450162 0.25717034 25 0 433.27282 1.8711062 -0.68024611
68 102.19195 98.742996 0.65040112 -0.18568645 0.054194162 25 0 3271.6099 13.547062 -2.8296128
69 258.20387 100.02669 0.9567396 -0.42718651 -0.31664503 25 0 322.19158 1.0248589 -0.026660226
70 345.31992 100.30767 0.63422515 0.36109339 0.17965162 25 0 407.76232 1.8269701 -0.65432858
71 198.10716 104.12074 0.50186201 0.41771488 0.20296448 25 0 179.1092 1.0763497 -0.079883492
72 380.95044 109.54218 0.67444449 0.08494914 0.28294265 25 0 576.94697 2.2900406 -0.89960794
73 267.58434 111.7038 0.59185498 0.26212164 0.0060571429 25 0 15323.487 67.167677 -4.5679008
74 285.08068 111.77282 0.70136599 0.12139174 0.20575806 25 0 1184.5078 4.7722102 -1.6967989
75 295.12395 113.14407 0.64110309 0.019699565 0.062763176 25 0 1943.8681 8.350729 -2.304311
76 351.7366 112.75562 0.64966082 0.47429389 0.19797111 25 0 1213.2601 5.0243691 -1.7527038
77 497.11093 114.23584 0.56338826 0.084100762 -0.012238075 25 0 436.09049 2.2317392 -0.8716086
78 146.68078 115.4407 0.5984171 -0.32250161 0.062266235 25 0 438.53848 1.9245269 -0.71080994
79 247.37208 114.90535 0.63559908 -0.25400289 -0.20997847 25 0 578.21419 2.5351341 -1.0100023
80 362.27112 114.93568 0.69344833 0.45362238 0.23225709 25 0 293.79419 1.3421 -0.31946219
81 201.50541 116.2127 0.63457957 -0.1543423 0.032671547 25 0 392.57634 1.6124045 -0.51868502
82 99.299951 117.059 0.6104139 -0.084326058 0.0020710051 25 0 573.71452 2.3858073 -0.94408841
83 198.93068 118.4143 0.66479005 -0.029875624 0.19208533 25 0 1939.8096 7.8574506 -2.2382041
84 31.797809 120.35472 0.72021355 -0.62059296 -0.00060502585 25 0 470.88245 1.7702244 -0.62007082
85 222.96209 123.80982 0.63598103 0.025293976 0.099225477 25 0 1918.1189 8.3603612 -2.3055626
86 26.400149 126.43044 0.48328334 -0.34383488 -0.22534836 25 0 281.86075 1.4506711 -0.40392243
87 54.121308 125.67172 0.68241208 -0.10184294 0.097502539 25 0 1300.1253 5.306013 -1.8119208
88 300.53015 126.98825 0.66930206 0.015701199 0.025809716 25 0 456.62024 1.7882931 -0.63109675
89 317.28926 133.17595 0.53182592 0.58914198 0.21097666 25 0 224.36983 1.2209575 -0.21675135
90 442.87647 134.92895 0.66481654 0.11265188 0.08307386 25 0 13345.48 55.722312 -4.3650728
91 431.38238 137.98738 0.46281384 0.0045988772 -0.1780889 25 0 224.26181 1.2236798 -0.21916948
92 345.74067 140.75232 0.63946996 0.20875514 0.063840608 25 0 3059.7507 12.896209 -2.7761552
93 61.508292 141.90794 0.59115089 -0.1891615 -0.10468279 25 0 691.37322 2.9708615 -1.182206
94 141.04435 143.62952 0.61774732 -0.067232532 0.3468727 25 0 245.03824 1.0911506 -0.094711736
95 44.513473 145.95817 0.64060668 -0.28558587 -0.18277519 25 0 613.62212 2.5835391 -1.0305376
96 329.82038 146.54062 0.61230632 -0.39951225 0.56721 25 0 204.76609 1.0104381 -0.011274236
97 498.83711 145.25998 0.63162233 -0.014257034 0.29472018 25 0 233.82951 1.1738502 -0.17403165
98 144.35194 155.25722 0.65330837 0.25115858 0.11205247 25 0 425.55003 1.7014618 -0.57705554
99 432.83488 156.42427 0.61141673 0.40343893 0.24456708 25 0 46428.332 196.45386 -5.7331514
100 472.00346 159.90783 0.62336196 -0.00051651626 0.074040892 25 0 639.52116 2.925396 -1.1654616
101 253.44431 160.78275 0.71431551 -0.48441848 -0.30671525 25 0 539.20624 2.1446359 -0.82838391
102 200.41584 164.27404 0.66160554 0.43481922 -0.033185603 25 0 572.86924 2.2293782 -0.87045936
103 503.03297 166.06238 0.54631216 0.065490866 -0.08468559 25 0 243.25958 1.3316751 -0.31099571
104 79.992126 168.07437 0.66272422 -0.3221617 0.060884659 25 0 431.46164 1.9047631 -0.69960245
105 189.13194 168.29275 0.68239972 0.66238154 0.29830055 25 0 272.64762 1.1617663 -0.16279693
106 273.0026 169.18945 0.66973533 0.15276378 0.12784026 25 0 1935.1686 8.0043234 -2.2583116
107 393.22294 168.75503 0.69459048 -0.15916656 0.042092609 25 0 569.43891 2.2359365 -0.87364865
108 211.11392 169.99653 0.67592239 -0.045386932 0.04380496 25 0 1077.1419 4.4924495 -1.631208
109 460.69809 170.96341 0.54082597 -0.22636321 -0.084942519 25 0 289.5 1.3928824 -0.35978613
110 48.605125 171.99341 0.51287715 -0.16185581 0.14164791 25 0 233.69164 1.1335359 -0.13608824
111 199.4785 172.62202 0.56185221 0.22005913 -0.118805 25 0 1340.5263 5.7953829 -1.9077053
112 2.4105686 177.18106 0.61530602 0.27241814 -0.10326987 25 0 572.51311 2.2899269 -0.89955403
113 468.08773 177.41185 0.65004736 0.11024446 0.28717528 25 0 2745.4353 11.209209 -2.6239374
114 63.574525 178.56878 0.553852 0.42668004 -0.01782793 25 0 620.21322 2.7816927 -1.1107729
115 161.8962 178.70972 0.67833203 0.42896484 0.24028368 25 0 1884.5733 7.5616502 -2.1965415
116 458.04183 179.73445 0.70425194 0.34235559 0.20364887 25 0 764.27202 3.1220933 -1.2361147
117 37.248399 181.04637 0.79018256 -0.62042724 0.22657144 25 0 299.16178 1.1502325 -0.15196406
118 273.63605 181.51357 0.68525215 -0.1245031 0.17216476 25 0 1006.8105 3.7801354 -1.4437684
119 468.57113 182.43193 0.58022432 -0.80460633 0.013252423 25 0 725.03385 3.0384043 -1.2066139
120 236.23673 184.21106 0.62885825 0.14304485 0.022285477 25 0 739.91822 3.2755416 -1.2882078
121 118.53252 185.2692 0.56793098 0.15701289 -0.06108475 25 0 33114.962 147.16654 -5.4195227
122 168.082 186.39604 0.65171767 0.30858316 0.36292619 25 0 468.42394 1.911087 -0.70320114
123 299.5442 190.08146 0.57214181 0.16251767 -0.15231441 25 0 275.03922 1.2318586 -0.22640214
124 421.1383 189.96992 0.5623276 -0.25687904 0.049045064 25 0 179.68823 1.0530359 -0.056107972
125 467.56903 190.39519 0.61447372 0.15117897 0.14926655 25 0 275.72078 1.1731027 -0.17334008
126 501.88352 194.47038 0.69142126 0.12792466 0.27937237 25 0 688.30444 2.8751359 -1.1466459
127 395.93593 196.49745 0.7322327 0.32733397 0.35833081 25 0 303.77682 1.127347 -0.13014404
128 428.89335 196.16988 0.6852944 0.9935585 0.040443397 25 0 384.30908 1.6629608 -0.552205
129 215.06983 197.14426 0.86056267 -0.34720178 0.0075958784 25 0 764.85118 2.5868707 -1.0319368
130 245.73603 198.09676 0.5348321 -0.26934496 -0.07711013 25 0 290.96517 1.2482278 -0.24073462
131 113.58365 199.26906 0.61429606 -0.70808839 -0.16924901 25 0 502.38996 2.0793785 -0.79483385
132 453.06197 198.90067 0.4897537 -0.69568147 -0.22480496 25 0 245.15198 1.3101143 -0.29327294
133 462.32077 202.98896 0.58308976 -0.20125739 -0.17409036 25 0 268.232 1.1592822 -0.16047294
134 11.590233 207.28451 0.61644022 -0.49696394 -0.022080825 25 0 1753.8586 7.4508306 -2.1805117
135 59.267803 208.60405 0.62859487 0.0888267 -0.042782355 25 0 388.66103 1.4965488 -0.43772721
136 61.557592 209.94973 0.63699898 0.31372145 -0.12863568 25 0 476.16628 2.0502172 -0.77949967
137 382.00122 210.28316 0.53318398 -0.0088002587 0.10788941 25 0 206.72777 1.0781126 -0.081660254
138 472.59078 210.39393 0.65632752 -0.31894024 0.10256474 25 0 1042.7747 4.2211673 -1.5635814
139 34.734039 211.83674 0.67153939 0.11223021 0.053539069 25 0 1883.3696 7.7707861 -2.2261624
140 373.23957 212.6913 0.64499391 -0.22213766 0.087281612 25 0 1483.1868 6.1771901 -1.9769774
141 303.41509 214.81525 0.64426313 -0.29530684 -0.12145166 25 0 740.46318 3.189429 -1.2592824
142 197.60673 216.49512 0.62571049 -0.043353066 0.083945257 25 0 888.79861 3.5680886 -1.3810891
143 267.38112 219.82617 0.62933921 0.50444545 -0.04564037 25 0 239.29375 1.0433271 -0.046051203
144 487.6164 219.99586 0.57291811 -0.33537253 -0.1652183 25 0 227.87011 1.0808092 -0.084372552
145 286.86124 221.52039 0.62806096 0.32526794 0.21068716 25 0 2633.7936 11.069015 -2.6102724
146 32.73901 224.14441 0.5562329 -0.57007105 -0.50837254 25 0 259.91088 1.4241006 -0.38385169
147 399.06531 223.52067 0.6408189 0.074448443 0.21291499 25 0 4326.2637 17.998268 -3.1380768
148 469.20801 224.19665 0.62807719 0.16561727 0.073710078 25 0 14201.902 61.027895 -4.463821
149 305.0055 225.17555 0.59578859 -0.057071045 0.17485287 25 0 271.52667 1.1988642 -0.19692496
150 373.95837 225.8672 0.63604153 0.33363263 0.094714746 25 0 1209.7857 5.4258951 -1.8361785
151 227.49093 232.33395 0.57415151 -0.10211794 0.091618024 25 0 588.02629 2.556513 -1.01912
152 287.53674 233.2878 0.52884201 0.33678948 0.10872354 25 0 633.62193 3.0312092 -1.2040398
153 478.44298 235.74513 0.64673696 -0.34991999 -0.025158379 25 0 1823.3835 7.418089 -2.1757301
154 77.903912 237.01717 0.82427471 0.42405898 0.20492205 25 0 483.69986 1.6854264 -0.56677446
155 409.23446 239.56826 0.40656825 0.16394095 -0.26372162 25 0 158.51458 1.0828455 -0.086416239
156 354.42302 241.98358 0.91730737 0.076398913 -0.30456237 25 0 1083.7187 3.8937386 -1.475917
157 475.3343 249.12092 0.6121425 0.12143898 0.028313139 25 0 7282.4971 31.736296 -3.7538906
158 251.03935 249.915 0.68976085 0.022733395 0.074888018 25 0 5743.0006 23.805855 -3.4417095
159 23.313479 251.06034 0.61782231 -0.036856805 0.070347035 25 0 979.82405 4.2728615 -1.576797
160 313.19511 252.0784 0.56739615 0.11881412 0.14979629 25 0 454.19186 2.1872402 -0.84974118
161 378.79646 258.60736 0.79299141 -0.41893898 0.1900956 25 0 418.01467 1.465053 -0.41463335
162 151.74185 260.38419 0.53230408 -0.25193781 0.23825593 25 0 258.68283 1.1065287 -0.10990672
163 33.660455 270.77977 0.72502049 -0.50938152 -0.16513356 25 0 295.48228 1.132579 -0.13517123
164 73.663418 271.24026 0.51450183 0.22701601 -0.47766526 25 0 244.23416 1.2578785 -0.24909673
165 80.460202 270.9792 0.62116537 -0.11159928 -0.011228731 25 0 1373.1655 6.1081436 -1.9647731
166 136.9224 272.46707 0.62779382 -0.040008925 0.17627218 25 0 384.15493 1.6832241 -0.56535488
167 262.53972 279.0124 0.67386346 0.39479509 -0.16336821 25 0 401.14896 1.9147345 -0.70527139
168 94.569689 280.07439 0.70253684 -0.13141802 -0.090479277 25 0 744.37371 2.8480459 -1.1363674
169 394.91054 282.03113 0.69390666 -0.013788622 0.083595187 25 0 6383.9309 26.179097 -3.5448867
170 6.5610895 283.62154 0.47596273 0.69908782 0.25670301 25 0 272.79354 1.3261565 -0.30648691
171 207.52514 283.66531 0.5464696 0.21055808 0.02123598 25 0 737.21514 3.4097416 -1.3318037
172 86.111786 285.01217 0.6854825 0.10241729 0.13542503 25 0 1355.4456 5.5267996 -1.8561843
173 114.50889 284.84735 0.6459737 -0.48688967 -0.10531238 25 0 1096.1271 4.5008587 -1.6332385
174 369.20782 286.88589 0.67078867 0.37031887 0.32252302 25 0 434.3164 1.7757791 -0.62347233
175 500.44824 286.60926 0.47677928 0.36183292 0.088509782 25 0 573.2534 2.9501904 -1.1746251
176 38.836619 290.07121 0.63924349 -0.44914743 -0.014511931 25 0 493.11502 2.1025937 -0.80688842
177 54.378032 289.89708 0.77725066 0.13640745 -0.25623376 25 0 281.73742 1.0422317 -0.044910699
178 117.17696 294.23999 0.54046387 -0.60927421 0.078868969 25 0 351.91461 1.5539642 -0.47860252
179 183.71179 294.37493 0.47897276 0.97643398 0.18456406 25 0 348.70008 1.7261581 -0.59270142
180 445.83109 300.12184 0.67555562 0.047626251 0.047206935 25 0 476.14243 1.9908919 -0.74761921
181 97.898903 300.4531 0.67201836 0.38570248 0.33055516 25 0 1227.4887 4.9436472 -1.7351187
182 148.91633 302.97503 0.63745057 0.26406391 0.29799169 25 0 254.97199 1.1255448 -0.12840699
183 2.2740793 304.93895 0.71570283 -0.12052603 0.091611291 25 0 603.82705 2.3953169 -0.94840746
184 174.97556 306.08077 0.59589357 0.23656344 0.0097824615 25 0 220.50039 1.0034688 -0.0037596954
185 241.40065 305.92696 0.63321031 -0.097892837 -2.6501763e-05 25 0 791.80296 3.3991659 -1.3284309
186 473.18906 305.52713 0.67284005 -0.051352285 0.2282009 25 0 986.87464 3.9484204 -1.4910585
187 160.63542 310.78928 0.63050682 0.20128122 0.016751065 25 0 3262.4611 13.801224 -2.849794
188 21.06341 312.6208 0.7946127 -0.20938714 0.072411894 25 0 1047.604 3.7568801 -1.4370683
189 36.701449 312.4869 0.63064177 0.29270311 0.15108769 25 0 1958.1401 8.1054261 -2.2719396
