id xcentroid ycentroid sharpness roundness1 roundness2 npix sky peak flux mag
1 359.01325 2.8884005 0.62572187 -0.12184801 0.056430761 25 0 358 1.2159029 -0.21224726
2 331.48253 5.6052681 0.66931669 -0.46727331 -0.088782301 25 0 625 1.6943541 -0.57251046
3 462.80714 8.5972228 0.68705794 0.27891057 0.22106127 25 0 427 1.4273098 -0.38629563
4 143.29342 13.115778 0.60839898 -0.18346841 0.045083372 25 0 514 1.6679173 -0.55543628
5 368.98652 14.14845 0.52039456 0.2884741 0.14388871 25 0 720 2.5310567 -1.0082547
6 58.309789 15.057353 0.63991302 0.041326882 0.04870205 25 0 14547 41.916303 -4.0559574
7 5.8878852 16.652437 0.67648914 0.2047472 0.22542981 25 0 5832 16.451775 -3.0405319
8 442.33749 17.380011 0.61934154 0.23571893 0.10820566 25 0 586 1.9376519 -0.71818938
9 501.47079 17.043994 0.59314812 0.13481352 -0.040681092 25 0 23074 67.253215 -4.5692826
10 388.28703 35.538335 0.68273627 -0.14092405 -0.048790579 25 0 532 1.5025737 -0.44208947
11 487.75718 35.4674 0.47480309 0.42207565 0.21393628 25 0 202 1.0662722 -0.069670254
12 160.62492 38.241907 0.5669739 0.38452124 0.23642402 25 0 405 1.1741989 -0.17435422
13 147.53658 42.651609 0.5843521 0.67236974 0.17849426 25 0 504 1.4719431 -0.41972757
14 220.55299 43.616904 0.56320164 0.51038095 0.042030959 25 0 1009 2.9085646 -1.1591968
15 240.06385 44.573673 0.61293889 0.31211593 0.26247218 25 0 2159 6.0040931 -1.9461185
16 380.75615 45.353193 0.55910292 0.67158292 0.40414842 25 0 418 1.3246772 -0.30527513
17 100.32657 47.007248 0.55753169 -0.35743015 0.080312656 25 0 517 1.7328351 -0.59689309
18 358.56229 46.448861 0.43430394 0.60410493 0.22427774 25 0 58700 170.63929 -5.5801976
19 145.28967 48.777025 0.61784287 -0.048474244 0.057179077 25 0 5128 14.772983 -2.9236705
20 434.2374 49.8755 0.62942557 0.10623009 0.14344249 25 0 975 2.9732834 -1.1830908
